play_id,PlayOfGame,yardline_100,game_seconds_remaining,drive,qtr,down,ydstogo,yards_gained,shotgun,no_huddle,qb_dropback,Run To Left,Run To Right,Run Gap Center,Run Gap End,Run Gap Middle Right,score_differential_post
3785,71,75,469,19,4,1,10,6,1,0,1,0,0,1,0,0,-14
3806,72,69,447,19,4,2,4,23,1,1,1,0,0,1,0,0,-14
4140,77,86,224,21,4,1,10,5,1,0,0,0,0,1,0,0,-8
142,1,38,3496,2,1,1,10,5,0,0,0,0,1,0,0,1,0
187,3,25,3421,2,1,1,10,1,0,0,0,0,1,0,0,1,0
208,4,24,3384,2,1,2,9,-2,0,0,0,0,1,0,1,0,0
665,9,76,2838,4,1,2,10,18,0,0,1,0,1,0,1,0,-3
710,11,56,2757,4,1,2,8,8,0,0,0,1,0,0,1,0,-3
731,12,48,2712,4,1,1,10,3,1,0,0,1,0,0,0,1,-3
793,14,11,2661,4,2,1,10,4,0,0,0,0,1,0,0,0,-3
814,15,7,2630,4,2,2,6,2,1,0,0,0,1,0,1,0,-3
1122,23,55,2421,8,2,1,10,6,1,0,0,0,1,0,0,1,-7
1412,26,53,2103,10,2,1,10,3,0,0,0,1,0,0,0,1,-10
1444,27,50,2060,10,2,2,7,8,1,0,1,1,0,0,0,0,-10
1476,28,37,2035,10,2,1,10,5,1,0,0,1,0,0,1,0,-10
1497,29,32,1995,10,2,2,5,-1,1,0,0,0,0,1,0,0,-10
1996,43,75,1800,14,3,1,10,11,0,0,0,0,1,0,1,0,-7
2017,44,64,1762,14,3,1,10,2,0,0,0,0,1,0,0,1,-7
2040,45,62,1725,14,3,2,8,30,1,0,0,0,1,0,1,0,-7
2066,46,32,1689,14,3,1,10,0,1,0,0,0,1,0,1,0,-7
2092,47,32,1659,14,3,2,10,5,1,0,0,1,0,0,1,0,-7
2191,51,14,1544,14,3,2,4,2,0,1,1,1,0,0,1,0,-7
2454,54,98,1425,16,3,1,10,8,0,0,0,1,0,0,0,1,0
2475,55,90,1390,16,3,2,2,4,1,0,0,0,1,0,0,1,0
2518,57,86,1347,16,3,2,10,-3,0,0,0,1,0,0,1,0,0
2563,59,72,1260,16,3,1,10,11,1,0,0,0,1,0,1,0,0
2589,60,61,1230,16,3,1,10,3,1,0,0,1,0,0,1,0,0
2659,62,68,1167,16,3,2,17,6,0,0,1,0,0,1,0,0,0
2852,65,50,971,18,3,1,10,7,0,0,0,1,0,0,1,0,0
2924,68,35,910,18,3,1,10,11,1,1,0,0,1,0,1,0,0
2962,69,24,900,18,4,1,10,5,1,0,0,0,1,0,0,1,0
3095,74,8,774,18,4,2,8,5,1,0,0,0,1,0,0,1,0
3352,78,75,596,20,4,1,20,3,1,0,0,1,0,0,1,0,3
3606,82,73,450,22,4,1,10,4,0,0,0,1,0,0,0,1,3
3627,83,69,406,22,4,2,6,1,1,0,0,1,0,0,0,0,3
306,2,75,3397,2,1,1,10,0,1,0,0,0,1,0,0,0,-7
506,6,78,3266,4,1,1,10,7,0,0,0,0,0,1,0,0,0
527,7,71,3234,4,1,2,3,2,1,0,0,0,1,0,1,0,0
548,8,69,3200,4,1,3,1,1,0,0,0,0,0,1,0,0,0
593,10,49,3118,4,1,1,10,1,0,0,0,0,1,0,0,0,0
660,13,19,3035,4,1,1,10,9,0,0,0,1,0,0,1,0,0
681,14,10,2994,4,1,2,1,2,1,0,0,0,0,1,0,0,0
802,18,54,2947,5,1,1,15,0,1,0,0,0,0,1,0,0,7
998,22,55,2799,7,1,1,10,5,1,0,0,1,0,0,0,0,7
1647,27,73,2289,9,2,1,15,8,0,0,0,0,0,1,0,0,7
1668,28,65,2258,9,2,2,7,3,0,0,0,0,1,0,1,0,7
1718,30,53,2190,9,2,1,10,5,0,0,0,1,0,0,0,0,7
1824,34,24,2098,9,2,2,20,5,1,0,0,0,0,1,0,0,7
1915,36,9,2046,9,2,1,9,2,1,0,0,0,0,1,0,0,7
2286,41,75,1822,11,2,1,10,15,1,0,0,0,1,0,1,0,7
2384,45,75,1800,12,3,1,10,-4,0,0,0,1,0,0,1,0,7
2405,46,79,1763,12,3,2,14,8,1,0,0,1,0,0,1,0,7
3041,55,63,1150,16,3,1,10,5,0,0,0,1,0,0,0,0,0
3062,56,58,1117,16,3,2,5,1,1,0,0,1,0,0,0,0,0
3107,58,52,1043,16,3,1,10,1,0,0,1,0,0,1,0,0,0
3128,59,51,1001,16,3,2,9,8,0,0,0,0,1,0,0,0,0
3173,61,42,938,16,3,1,10,3,1,1,0,1,0,0,0,0,0
3235,63,26,875,16,4,1,10,9,1,1,0,0,0,1,0,0,0
3256,64,17,835,16,4,2,1,3,0,0,0,0,0,1,0,0,0
3398,69,5,694,16,4,3,1,0,0,0,0,0,1,0,0,0,0
3553,71,66,517,18,4,1,10,4,0,0,0,0,0,1,0,0,3
3574,72,62,477,18,4,2,6,2,0,0,0,0,1,0,1,0,3
303,6,75,3414,3,1,1,10,1,0,0,0,0,1,0,0,1,0
324,7,74,3379,3,1,2,9,7,0,0,0,1,0,0,1,0,0
712,11,75,3047,5,1,1,10,6,0,0,0,0,0,1,0,0,-7
779,14,51,2972,5,1,2,10,-1,0,0,0,1,0,0,1,0,-7
895,18,42,2898,5,1,2,10,2,0,0,0,0,1,0,1,0,-7
1276,21,87,2515,7,2,1,10,6,0,0,0,0,1,0,0,0,-7
1297,22,81,2482,7,2,2,4,3,0,0,0,1,0,0,0,1,-7
1318,23,78,2444,7,2,3,1,-1,0,0,0,1,0,0,0,1,-7
1646,27,71,2062,9,2,2,6,4,1,1,0,0,0,1,0,0,-10
1748,31,46,1997,9,2,1,10,6,0,0,0,0,0,1,0,0,-10
1832,34,34,1941,9,2,1,10,5,0,0,0,0,1,0,0,0,-10
1870,35,29,1920,9,2,2,5,-2,0,0,0,0,1,0,0,0,-10
2296,43,68,1814,11,2,1,10,7,1,0,0,0,0,1,0,0,-17
2356,46,61,1803,11,2,3,3,4,1,0,0,0,0,1,0,0,-17
2542,47,82,1715,13,3,1,10,5,0,0,0,0,0,1,0,0,-17
2563,48,77,1682,13,3,2,5,3,0,0,0,0,1,0,1,0,-17
2787,51,81,1530,15,3,1,10,5,1,0,0,1,0,0,0,1,-17
3381,60,66,871,19,4,2,1,0,0,1,0,0,1,0,1,0,-20
3402,61,66,828,19,4,3,1,4,0,0,0,0,0,1,0,0,-20
3423,62,62,798,19,4,1,10,2,1,1,0,0,0,1,0,0,-20
3444,63,60,762,19,4,2,8,2,0,0,0,1,0,0,0,1,-20
3516,66,46,680,19,4,2,6,2,1,0,0,0,1,0,0,0,-20
213,1,44,3456,2,1,1,10,-3,1,0,0,0,0,1,0,0,0
546,6,75,3145,4,1,1,10,3,0,0,0,0,0,1,0,0,-7
602,8,65,3091,4,1,2,8,2,1,0,0,1,0,0,1,0,-7
844,12,75,2922,6,1,1,10,3,0,0,1,0,0,1,0,0,-14
865,13,72,2883,6,1,2,7,1,0,0,0,0,1,0,0,0,-14
1106,16,87,2655,8,2,1,10,3,0,0,0,1,0,0,1,0,-14
1127,17,84,2617,8,2,2,7,-2,0,0,0,0,1,0,1,0,-14
1541,23,62,2224,10,2,1,10,9,0,0,1,1,0,0,0,0,-21
1562,24,53,2176,10,2,2,1,2,0,0,0,1,0,0,0,0,-21
2335,39,48,1736,14,3,1,10,-2,0,0,0,0,0,1,0,0,-18
2697,49,52,1426,16,3,1,10,0,1,1,0,0,0,1,0,0,-21
2861,54,1,1309,16,3,3,1,1,0,0,0,1,0,0,0,0,-15
3219,57,80,1033,18,3,2,3,2,1,0,0,1,0,0,1,0,-14
3320,61,4,908,18,3,2,4,3,1,0,0,0,0,1,0,0,-14
3358,62,1,900,18,4,3,1,1,0,0,0,1,0,0,0,0,-8
3745,64,56,479,20,4,1,10,8,0,0,1,1,0,0,1,0,-7
3806,66,47,405,20,4,3,1,15,0,0,0,1,0,0,0,0,-7
109,3,63,3582,1,1,1,10,5,0,0,0,0,0,1,0,0,0
130,4,58,3544,1,1,2,5,1,0,0,0,0,1,0,1,0,0
194,7,52,3425,1,1,2,14,6,0,0,0,0,1,0,1,0,0
267,10,16,3332,1,1,1,15,3,0,0,0,0,1,0,0,0,0
769,18,88,2809,5,1,1,10,4,0,0,0,1,0,0,0,1,3
790,19,84,2777,5,1,2,6,2,0,0,0,0,0,1,0,0,3
822,20,77,2752,5,1,1,10,7,0,0,0,0,0,1,0,0,3
843,21,70,2715,5,1,2,3,4,0,0,0,0,0,1,0,0,3
905,23,57,2668,5,2,2,1,0,0,0,0,0,0,1,0,0,3
1492,29,75,2159,8,2,2,10,1,1,0,0,0,0,1,0,0,3
2200,35,75,1523,12,3,1,10,8,0,0,0,0,1,0,0,1,-3
2221,36,67,1487,12,3,2,2,18,0,0,0,1,0,0,0,0,-3
2242,37,49,1446,12,3,1,10,1,0,0,0,0,1,0,0,1,-3
2263,38,48,1408,12,3,2,9,0,1,0,0,0,0,1,0,0,-3
2308,40,36,1328,12,3,1,10,6,0,0,0,0,0,1,0,0,-3
2329,41,30,1290,12,3,2,4,8,0,0,0,1,0,0,0,0,-3
2374,43,11,1208,12,3,1,10,7,0,0,0,1,0,0,0,1,-3
2395,44,4,1172,12,3,2,3,1,0,0,0,0,0,1,0,0,-3
2812,48,75,788,14,4,1,10,5,0,0,0,0,0,1,0,0,-3
2869,50,62,721,14,4,1,10,1,0,0,0,0,1,0,0,0,-3
3515,62,81,152,18,4,2,7,8,1,1,0,0,0,1,0,0,-10
91,3,60,3597,1,1,1,10,10,0,0,0,0,0,1,0,0,0
112,4,50,3565,1,1,1,10,-3,0,0,0,1,0,0,1,0,0
330,9,73,3430,3,1,2,10,2,1,0,0,0,1,0,0,0,0
412,12,64,3327,3,1,1,20,15,1,0,0,0,0,1,0,0,0
457,14,36,3258,3,1,1,10,3,0,0,0,0,0,1,0,0,0
478,15,33,3225,3,1,2,7,14,0,0,0,1,0,0,1,0,0
890,18,93,2847,5,1,1,10,0,1,0,0,0,0,1,0,0,7
911,19,93,2809,5,1,2,10,8,1,0,0,0,0,1,0,0,7
1214,22,90,2565,7,2,1,10,14,0,0,0,0,0,1,0,0,7
1235,23,76,2525,7,2,1,10,-2,1,0,0,0,1,0,0,0,7
1595,33,19,2164,9,2,1,10,-2,0,0,0,0,1,0,1,0,7
1668,36,7,2105,9,2,1,7,1,0,0,0,0,0,1,0,0,7
1711,38,6,2056,9,2,3,6,5,1,0,1,1,0,0,0,0,7
1732,39,1,1997,9,2,4,1,1,0,0,0,1,0,0,0,0,13
2110,42,75,1820,11,2,1,10,40,1,0,0,0,1,0,0,0,11
2158,44,35,1807,11,2,2,10,11,1,0,0,0,0,1,0,0,11
2495,47,59,1564,13,3,1,10,4,1,0,0,0,1,0,0,0,14
2516,48,55,1532,13,3,2,6,9,1,0,0,0,0,1,0,0,14
3007,54,75,1090,15,3,1,10,3,0,0,0,0,0,1,0,0,7
3476,60,45,721,17,4,1,10,3,1,0,0,0,0,1,0,0,4
3705,65,56,636,19,4,1,10,4,0,0,0,1,0,0,0,0,7
3726,66,52,601,19,4,2,6,2,0,0,0,0,1,0,1,0,7
3747,67,50,568,19,4,3,4,6,1,0,1,0,1,0,1,0,7
4064,71,75,319,21,4,1,10,20,1,0,0,1,0,0,0,0,0
4085,72,55,279,21,4,1,10,3,1,0,0,1,0,0,0,0,0
50,2,75,3600,1,1,1,10,0,0,0,0,1,0,0,0,0,0
403,7,88,3273,3,1,2,10,0,0,0,0,0,1,0,0,0,0
1453,22,86,2386,9,2,1,10,5,0,0,0,0,1,0,0,0,4
1474,23,81,2346,9,2,2,5,0,0,0,0,1,0,0,1,0,4
1548,26,65,2223,9,2,2,5,-1,1,0,0,1,0,0,0,0,4
1825,29,65,1927,11,2,1,10,3,1,0,0,1,0,0,0,0,4
2401,40,66,1722,15,3,1,10,3,0,0,0,0,1,0,1,0,4
2787,49,58,1441,17,3,1,10,0,1,0,0,0,1,0,0,1,4
3087,53,70,1134,19,3,1,10,9,0,0,0,1,0,0,0,0,4
3108,54,61,1098,19,3,2,1,6,0,0,0,0,1,0,0,0,4
3129,55,55,1051,19,3,1,10,2,0,0,0,0,1,0,0,1,4
3179,57,43,983,19,3,1,10,-2,1,0,0,1,0,0,1,0,4
3680,62,94,708,21,4,1,10,1,0,0,0,1,0,0,0,0,4
3725,64,65,623,21,4,1,10,2,0,0,0,0,1,0,0,0,4
3815,68,40,502,21,4,2,10,6,0,0,0,1,0,0,0,0,4
3866,70,29,452,21,4,1,10,0,1,0,0,0,1,0,0,1,4
3887,71,29,409,21,4,2,10,-2,0,0,0,1,0,0,0,0,4
3908,72,31,365,21,4,3,12,10,1,1,1,1,0,0,0,1,4
4370,74,80,118,23,4,1,10,5,0,0,0,1,0,0,0,1,7
4430,77,75,110,23,4,3,5,2,0,0,0,1,0,0,0,0,7
80,3,36,3559,1,1,1,10,6,1,0,0,1,0,0,1,0,0
104,4,30,3520,1,1,2,4,15,0,0,0,0,1,0,1,0,0
395,8,57,3231,3,1,2,4,-2,0,1,0,0,1,0,1,0,7
440,10,45,3159,3,1,1,10,1,0,1,0,1,0,0,1,0,7
466,11,44,3119,3,1,2,9,4,1,0,0,0,1,0,0,1,7
516,13,19,3037,3,1,1,10,0,0,0,0,0,1,0,0,0,7
833,21,18,2740,5,1,1,10,9,1,0,0,1,0,0,0,1,14
900,23,2,2660,5,2,1,2,2,1,0,0,0,1,0,0,1,20
1028,26,75,2640,7,2,1,10,10,0,0,0,1,0,0,1,0,14
1082,28,40,2604,7,2,1,10,4,0,0,0,1,0,0,1,0,14
1233,30,70,2499,9,2,1,10,5,0,0,0,1,0,0,0,1,14
1254,31,65,2457,9,2,2,5,4,1,0,0,0,1,0,1,0,14
1275,32,61,2414,9,2,3,1,0,0,0,0,0,1,0,1,0,14
1401,34,77,2277,11,2,1,10,6,0,0,0,0,1,0,0,0,14
1690,43,42,2004,13,2,2,5,8,0,0,0,1,0,0,0,1,14
1711,44,34,1967,13,2,1,10,4,1,0,0,1,0,0,0,0,14
1732,45,30,1928,13,2,2,6,5,0,0,0,0,0,1,0,0,14
1794,47,25,1897,13,2,4,1,-2,0,0,0,1,0,0,0,0,14
2382,54,75,1729,18,3,1,10,9,0,0,0,1,0,0,1,0,11
2403,55,66,1686,18,3,2,1,-1,0,0,0,1,0,0,1,0,11
2493,59,60,1595,18,3,1,15,3,0,0,0,0,1,0,1,0,11
2543,61,53,1517,18,3,3,8,0,1,0,0,0,0,1,0,0,11
2722,63,75,1452,20,3,1,10,11,0,0,0,0,0,1,0,0,5
2743,64,64,1425,20,3,1,10,9,0,1,0,0,1,0,1,0,5
2769,65,55,1380,20,3,2,1,2,0,0,0,0,1,0,0,1,5
2790,66,53,1337,20,3,1,10,3,0,0,0,1,0,0,1,0,5
3220,72,84,904,22,3,2,10,4,0,0,0,0,1,0,0,0,5
4057,84,79,194,28,4,1,10,2,0,0,0,1,0,0,0,1,5
4078,85,77,147,28,4,2,8,13,0,0,0,0,1,0,1,0,5
4116,87,64,139,28,4,1,10,4,0,0,0,0,1,0,1,0,5
4195,90,53,113,28,4,1,10,2,0,0,0,0,0,1,0,0,5
4233,92,51,107,28,4,2,8,1,0,0,0,0,1,0,0,1,5
4254,93,50,62,28,4,3,7,3,0,0,0,1,0,0,1,0,5
75,3,67,3565,1,1,2,2,4,0,0,0,0,1,0,1,0,0
125,5,44,3480,1,1,1,10,4,0,0,0,0,1,0,0,0,0
303,8,80,3311,3,1,1,10,3,0,0,0,1,0,0,1,0,7
449,14,40,3236,3,1,1,10,-3,0,0,0,0,1,0,1,0,7
951,20,75,2658,5,2,1,10,3,0,0,0,1,0,0,0,1,0
995,22,77,2596,5,2,2,12,12,1,0,0,1,0,0,1,0,0
1118,25,22,2524,5,2,2,4,-2,0,0,0,0,0,1,0,0,0
1576,29,75,2030,7,2,1,10,3,0,0,0,1,0,0,1,0,0
1696,33,5,1937,9,2,1,5,-2,0,0,0,0,1,0,1,0,0
1734,34,7,1920,9,2,2,7,7,1,0,0,0,0,1,0,0,6
1897,36,90,1863,11,2,1,10,6,1,0,0,0,0,1,0,0,7
2195,42,1,1635,13,3,2,1,1,0,0,0,0,1,0,1,0,13
2899,50,72,1003,17,3,1,10,5,0,0,0,0,1,0,0,1,8
2920,51,67,960,17,3,2,5,6,1,0,0,0,1,0,0,0,8
3137,56,74,810,19,4,1,10,4,0,0,0,0,0,1,0,0,8
3182,58,56,725,19,4,1,10,1,0,0,0,0,1,0,1,0,8
3251,61,41,596,19,4,1,10,9,0,0,0,0,1,0,1,0,8
3272,62,32,550,19,4,2,1,1,0,0,0,0,0,1,0,0,8
3644,68,43,136,21,4,1,10,12,0,0,0,0,0,1,0,0,11
3699,70,31,126,21,4,1,10,2,0,0,0,1,0,0,0,0,11
3737,71,29,120,21,4,2,8,-2,0,0,0,1,0,0,1,0,11
3775,73,31,113,21,4,3,10,4,0,0,0,1,0,0,0,1,11
318,6,3,3336,2,1,2,3,3,0,0,0,0,1,0,0,0,6
520,8,90,3122,4,1,1,10,7,0,0,0,1,0,0,1,0,7
685,14,56,2960,4,1,1,10,7,0,0,0,1,0,0,1,0,7
730,16,39,2876,4,1,1,10,0,0,0,0,1,0,0,0,1,7
780,18,26,2801,4,1,1,10,0,0,0,0,1,0,0,1,0,7
806,19,26,2765,4,1,2,10,3,1,0,1,1,0,0,1,0,7
868,21,15,2700,4,2,1,10,3,1,0,0,0,0,1,0,0,7
1199,26,76,2503,6,2,1,10,-2,0,0,0,1,0,0,1,0,3
1290,29,21,2396,6,2,1,10,4,1,0,0,0,1,0,0,1,3
1311,30,17,2357,6,2,2,6,4,0,0,0,0,0,1,0,0,3
2086,41,54,1844,10,2,1,10,4,1,0,1,1,0,0,1,0,-8
2296,48,75,1800,12,3,1,10,4,0,0,0,1,0,0,1,0,-1
2350,50,58,1753,12,3,1,10,3,0,0,0,0,0,1,0,0,-1
2371,51,55,1731,12,3,2,7,0,0,1,0,0,1,0,1,0,-1
2695,55,75,1452,14,3,1,10,-2,0,0,0,1,0,0,0,0,-7
2909,60,72,1304,16,3,2,10,14,1,0,1,0,0,1,0,0,-7
2930,61,58,1264,16,3,1,10,-4,1,0,0,0,1,0,1,0,-7
3399,70,70,811,18,4,2,1,14,1,0,1,0,1,0,1,0,-7
3981,85,75,266,20,4,3,8,11,1,0,1,0,0,1,0,0,-7
4223,94,7,66,20,4,1,7,4,1,0,0,0,0,1,0,0,-7
75,3,69,3571,1,1,2,4,1,1,0,0,0,1,0,0,0,0
414,12,18,3243,3,1,2,10,18,1,0,0,0,0,1,0,0,6
721,16,58,2933,5,1,2,2,7,1,0,0,0,0,1,0,0,7
742,17,51,2891,5,1,1,10,2,0,0,0,0,1,0,1,0,7
817,20,24,2795,5,1,2,8,15,0,0,0,1,0,0,0,0,7
868,22,3,2707,5,1,2,3,3,1,0,0,0,0,1,0,0,13
1102,24,72,2556,7,2,1,10,4,0,0,0,0,0,1,0,0,14
1412,29,81,2302,9,2,1,10,16,1,0,0,0,1,0,1,0,14
1462,31,43,2223,9,2,1,10,1,0,0,0,0,1,0,0,0,14
1516,33,27,2175,9,2,1,10,3,1,0,0,0,0,1,0,0,14
1629,38,12,2076,9,2,1,10,7,0,0,0,1,0,0,0,0,14
1650,39,5,2033,9,2,2,3,4,1,0,0,0,0,1,0,0,14
1671,40,1,1992,9,2,1,1,-1,0,0,0,1,0,0,0,0,14
2425,50,49,1657,14,3,2,1,-3,0,0,0,1,0,0,0,0,17
2582,56,5,1478,14,3,1,5,5,1,0,0,1,0,0,1,0,23
2930,59,79,1248,16,3,1,10,15,1,0,0,0,1,0,1,0,21
3045,63,1,1114,16,3,2,1,1,0,0,0,0,0,1,0,0,27
3311,67,85,1013,18,3,1,20,3,1,0,0,0,1,0,0,0,21
3759,72,75,832,20,4,1,10,5,1,0,0,0,0,1,0,0,14
3791,73,70,791,20,4,2,5,0,0,0,0,1,0,0,0,0,14
3994,80,29,621,22,4,1,10,5,0,0,0,1,0,0,1,0,14
4015,81,24,579,22,4,2,5,-2,0,0,0,0,1,0,0,0,14
4191,85,75,466,24,4,1,10,11,0,0,0,0,1,0,1,0,10
4212,86,64,422,24,4,1,10,3,0,0,1,0,1,0,1,0,10
4237,87,61,374,24,4,2,7,11,0,0,0,0,0,1,0,0,10
4258,88,50,330,24,4,1,10,-10,0,0,0,1,0,0,1,0,10
200,2,83,3458,2,1,1,10,2,1,0,0,1,0,0,0,0,-3
221,3,81,3422,2,1,2,8,4,0,0,0,1,0,0,1,0,-3
584,10,48,2962,4,1,1,10,5,0,0,0,0,1,0,1,0,-10
605,11,43,2918,4,1,2,5,3,0,0,0,0,1,0,0,1,-10
1057,16,49,2562,6,2,2,10,4,1,0,0,1,0,0,0,1,-13
1142,19,38,2453,6,2,1,10,5,0,0,0,0,0,1,0,0,-13
1257,24,28,2397,6,2,2,10,10,1,0,0,1,0,0,0,0,-13
1278,25,18,2352,6,2,1,10,5,1,0,0,0,0,1,0,0,-13
1372,29,8,2300,6,2,1,8,3,0,0,0,0,1,0,0,0,-13
1640,32,94,2074,8,2,1,10,1,1,0,0,1,0,0,0,0,-6
1661,33,93,2039,8,2,2,9,8,1,0,0,0,0,1,0,0,-6
1685,34,85,2010,8,2,3,1,4,0,0,0,0,0,1,0,0,-6
1824,39,55,1893,8,2,2,3,45,1,1,0,0,0,1,0,0,-6
1960,45,21,1856,8,2,3,21,2,1,0,0,1,0,0,0,1,-6
2152,51,38,1742,10,3,1,10,4,0,0,0,0,0,1,0,0,-3
2173,52,34,1705,10,3,2,6,4,1,0,0,1,0,0,0,0,-3
2791,61,75,1102,15,3,1,10,4,1,0,0,0,1,0,0,1,-6
3017,65,70,924,17,3,1,10,9,0,0,0,0,1,0,1,0,-6
3101,68,15,847,17,4,2,10,3,0,0,0,0,0,1,0,0,-6
3307,71,79,732,19,4,1,10,9,0,0,0,0,1,0,1,0,-9
3428,76,40,594,19,4,1,10,5,1,0,0,0,0,1,0,0,-9
3720,81,82,406,21,4,1,10,5,1,0,0,0,0,1,0,0,-2
3792,84,63,293,21,4,2,8,12,1,0,1,0,1,0,1,0,-2
3861,87,39,157,21,4,1,10,2,1,0,0,0,0,1,0,0,-2
3940,90,22,115,21,4,1,10,2,1,0,0,0,0,1,0,0,-2
3978,92,20,110,21,4,2,8,4,1,0,0,0,0,1,0,0,-2
4066,96,11,96,21,4,1,10,8,0,0,0,0,1,0,0,0,-2
220,2,75,3441,2,1,1,10,2,1,0,0,1,0,0,1,0,-3
281,4,68,3396,2,1,2,3,15,1,0,0,0,1,0,1,0,-3
307,5,53,3365,2,1,1,10,3,1,0,1,0,1,0,1,0,-3
653,11,83,3174,4,1,2,3,3,0,1,0,0,1,0,1,0,4
703,13,58,3097,4,1,1,10,0,1,0,0,0,0,1,0,0,4
1287,18,82,2489,6,2,1,10,4,0,0,0,1,0,0,1,0,-3
1337,20,57,2405,6,2,1,10,3,0,0,0,0,0,1,0,0,-3
1441,24,40,2240,6,2,1,10,5,1,0,0,1,0,0,0,1,-3
1462,25,35,2198,6,2,2,5,4,1,0,0,0,0,1,0,0,-3
1483,26,31,2155,6,2,3,1,2,0,0,0,0,0,1,0,0,-3
2426,50,3,1629,10,3,2,3,3,1,0,1,0,1,0,1,0,17
2804,54,60,1249,12,3,1,10,2,0,0,0,0,0,1,0,0,11
2900,58,33,1122,12,3,2,2,4,1,0,0,1,0,0,0,1,11
3267,62,99,671,14,4,1,10,3,0,0,0,0,1,0,0,1,18
3288,63,96,628,14,4,2,7,2,0,0,0,0,0,1,0,0,18
3483,67,80,489,16,4,1,10,-1,0,0,0,0,1,0,1,0,18
3504,68,81,445,16,4,2,11,7,1,0,0,0,0,1,0,0,18
3670,71,87,276,18,4,1,10,0,0,0,0,0,0,1,0,0,25
3691,72,87,232,18,4,2,10,2,0,0,0,0,0,1,0,0,25
3712,73,85,187,18,4,3,8,0,1,0,0,1,0,0,0,0,25
60,2,74,3595,1,1,1,10,5,1,0,0,0,1,0,0,0,0
129,5,63,3476,1,1,1,10,3,1,0,0,0,1,0,0,1,0
206,8,51,3375,1,1,1,15,1,0,0,0,0,1,0,1,0,0
744,20,60,2951,5,1,1,10,0,0,0,0,1,0,0,0,0,7
858,23,1,2834,5,1,2,1,1,1,0,0,0,0,1,0,0,13
1270,26,79,2451,7,2,1,10,8,0,0,0,0,1,0,0,1,7
1328,28,56,2383,7,2,1,10,2,1,0,0,0,1,0,0,1,7
1722,37,61,2095,9,2,2,10,7,1,0,0,0,1,0,1,0,0
2201,44,64,1815,11,2,1,10,8,1,0,1,0,1,0,1,0,-3
2594,50,62,1396,13,3,1,10,0,0,0,0,0,1,0,0,0,-3
2661,53,51,1298,13,3,1,10,14,1,0,0,0,0,1,0,0,-3
2682,54,37,1263,13,3,1,10,5,1,0,0,0,1,0,0,1,-3
2803,59,11,1075,13,3,1,11,4,1,0,0,0,1,0,1,0,-3
2986,65,27,932,15,3,2,10,15,1,0,1,0,1,0,1,0,0
3046,67,12,895,15,4,2,10,9,1,0,1,0,1,0,0,0,0
3438,71,75,535,17,4,1,10,8,0,0,0,0,0,1,0,0,0
3691,74,98,304,19,4,1,10,6,0,0,0,0,0,1,0,0,7
3712,75,92,265,19,4,2,4,2,0,0,0,0,1,0,0,1,7
3733,76,90,220,19,4,3,2,4,1,0,0,0,1,0,0,0,7
3754,77,86,177,19,4,1,10,9,0,0,0,0,1,0,1,0,7
3792,79,77,172,19,4,2,1,5,0,0,0,0,0,1,0,0,7
3830,81,72,166,19,4,1,10,2,0,0,0,1,0,0,1,0,7
3868,83,70,161,19,4,2,8,3,0,0,0,0,1,0,0,0,7
773,8,70,2758,4,1,1,10,3,0,0,0,0,0,1,0,0,-6
882,12,58,2668,4,2,1,10,5,0,0,0,1,0,0,0,0,-6
1122,17,82,2387,6,2,1,10,5,0,0,0,0,0,1,0,0,-6
1143,18,77,2352,6,2,2,5,5,0,0,0,0,1,0,0,1,-6
1257,22,58,2192,6,2,1,10,7,1,0,0,0,0,1,0,0,-6
1278,23,51,2153,6,2,2,3,3,0,0,0,1,0,0,1,0,-6
1326,25,48,2119,6,2,2,10,3,0,0,0,0,1,0,0,1,-6
1859,29,77,1795,8,3,1,10,-3,0,0,0,0,1,0,1,0,-9
1880,30,80,1758,8,3,2,13,5,1,0,1,1,0,0,1,0,-9
2465,41,60,1128,12,3,1,10,5,1,0,0,0,1,0,0,1,-19
2510,43,46,1072,12,3,1,10,7,1,0,0,0,1,0,0,1,-19
3189,59,2,381,14,4,NA,0,2,0,0,0,0,0,1,0,0,-15
210,1,90,3404,2,1,1,10,9,0,0,0,0,1,0,0,0,0
521,8,55,3133,4,1,1,10,4,0,0,0,0,0,1,0,0,-7
571,10,40,3057,4,1,1,10,1,0,0,0,0,1,0,0,1,-7
673,14,5,2919,4,1,1,5,5,1,0,0,0,0,1,0,0,-1
993,18,75,2689,6,2,2,10,8,0,0,0,0,1,0,0,1,-3
1145,22,52,2560,8,2,1,10,5,0,0,0,0,0,1,0,0,-3
1214,25,8,2435,8,2,2,8,7,1,0,1,0,1,0,1,0,-3
1235,26,1,2411,8,2,1,1,0,0,0,0,0,1,0,0,1,-3
1270,27,1,2369,8,2,2,1,1,0,0,0,0,1,0,0,1,3
1497,29,90,2107,10,2,1,10,-3,0,0,0,0,1,0,1,0,4
1606,33,78,2057,10,2,1,10,5,0,0,0,0,0,1,0,0,4
1675,36,26,1921,10,2,1,10,8,1,0,0,0,1,0,1,0,4
1718,37,18,1915,10,2,2,2,1,0,0,0,1,0,0,0,1,4
1739,38,17,1870,10,2,3,1,2,0,0,0,0,0,1,0,0,4
1789,40,6,1834,10,2,2,1,4,0,0,0,1,0,0,1,0,4
2031,47,1,1802,10,2,1,1,-3,0,0,0,0,0,1,0,0,4
